,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.625,0.125,0.375,"x, 1/2+x, z",8 m,m,2
1,V2,4,0.25,0.25,0.25,"1/4, 1/4, 1/4",4 c,222,4
2,V3,4,0.0,0.0,0.5,"0, 0, 1/2",4 e,2/m,4
