,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,16,28,72,76,162,148,288,244,450,1489,4.4.4(2).6(6).6(2).6(2)
1,V2,4,17,28,70,76,163,148,288,244,451,1490,4.6(4).4(2).6(5).6(3).6(3)
2,V3,6,14,42,50,114,110,222,194,366,302,1421,4.4.4.4.4.6(2).6(2).6(3).6(3).6(3).6(4).6(4).*.*.*
