,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,3,18,36,56,105,140,177,260,312,368,1476
1,V2,7,16,34,70,93,138,199,240,310,398,1506
