,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.2307,0.3397,0.4136,"x, y, z",48 i,1,1
1,V2,6,0.0581,0.2589,0.555,"x, y, z",48 i,1,1
2,V3,7,0.2962,0.3896,0.34,"x, y, z",48 i,1,1
