,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,8,0.5,0.0,0.0,"1/2, 0, 0",3 f,mmm,8
1,V2,6,0.6667,0.3333,0.5,"2/3, 1/3, 1/2",2 d,-6m2,12
2,V3,3,0.2735,0.547,0.1405,"x, 2x, z",12 o,m,2
