,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.0,0.2053,"0, 0, z",48 f,4,4
1,V2,3,0.0,0.0262,0.12,"0, y, z",96 i,m,2
2,V3,3,0.0488,0.0488,0.0488,"x, x, x",64 g,3,3
