,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.0,0.0,0.0,"0, 0, 0",1 a,mmm,8
1,V2,4,0.5,0.5,0.0,"1/2, 1/2, 0",1 f,mmm,8
2,V3,4,0.0,0.5,0.5,"0, 1/2, 1/2",1 g,mmm,8
3,V4,3,0.0,0.0,0.2829,"0,0, z",2 s,mm2,4
