,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.0822,0.5,"0, y, 1/2",24 g,mm2,4
1,V2,5,0.0,0.1839,0.5,"0, y, 1/2",24 g,mm2,4
2,V3,5,0.0664,0.25,0.4336,"x, 1/4, 1/2-x",48 i,2,2
3,V4,3,0.1598,0.25,0.3402,"x, 1/4, 1/2-x",48 y,2,2
