,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,16,24,61,64,138,124,242,204,374,1252,4.4.4.6(2).4.6(2)
1,V2,6,12,36,42,96,92,186,162,306,252,1191,4.4.4.4.4.4.6(2).6(2).6(2).6(2).6(2).6(2).*.*.*
2,V3,6,12,36,42,96,92,186,162,306,252,1191,4.4.4.4.4.4.6.6.6(2).6(2).6(2).6(2).8(2).*.*
