,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,28,54,108,164,214,324,412,486,652,2451
1,V2,7,25,58,101,159,232,305,403,522,621,2434
