,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.236,0.2071,0.135,"x, y, z",36 f,1,1
1,V2,6,0.0,0.6259,0.25,"0, y, 1/4",18 e,2,2
