,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.9498,0.9498,0.0,"x, x, 0",6 g,2
1,E2,0.0,0.8127,0.0,"0, y, 0",6 g,2
2,E3,0.0389,0.67,0.0294,"x, y, z",12 i,1
3,E4,0.3835,0.6667,0.174,"x, y, z",12 i,1
4,E5,0.3835,0.6165,0.25,"x, 1-x, 1/4",6 h,2
5,E6,0.2832,0.5663,0.25,"x, 2x, 1/4",6 h,2
6,E7,0.3596,0.515,0.1164,"x, y, z",12 i,1
7,E8,0.4248,0.4247,0.0,"x, x, 0",6 g,2
