,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,14,28,52,87,124,175,228,289,367,1370,4.4.4.4.4.4.5(3).9(7).11(9).11(84)
