,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1411,0.1411,0.0585,"x, x, z",96 k,m,2
1,V2,4,0.2913,0.2913,0.874,"x, x, z",96 k,m,2
