,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.3333,0.3333,0.3333,"x, x, x",32 f,3m,6
1,V2,4,0.25,0.0,0.25,"1/4, 0, 1/4",24 d,mmm,8
