,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,16,39,64,104,160,200,268,331,412,1601,3.3.3.3.3.3.4.4.6.10.10.10.10.*.*
1,V2,6,18,35,70,96,164,200,266,335,410,1601,3.3.3.3.3.3.6.6.6.10.10.10.10.12(4).12(4)
2,V3,6,17,38,64,104,153,202,275,326,418,1604,3.3.3.3.3.3.4.6.6.10.10.12(10).*.*.*
