,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0303,0.4268,0.8232,"x, y, 1/4-y",96 g,m,2
1,V2,4,0.0732,0.3232,0.3232,"x, y, y",96 g,m,2
