,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.0,0.1364,0.1364,"0, y, y",48 h,mm2,4
1,V2,6,0.1818,0.1818,0.1818,"x, x, x",32 f,3m,6
