,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,9,0.0,0.25,0.2917,"0, 1/4, z",8 e,mm2,4
1,V2,20,0.0,0.75,0.125,"0, 0, 0",4 a,-4m2,8
