,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.2996,0.75,"0, y, 3/4",4 b,2,2
1,V2,4,0.1671,0.0,0.6502,"x, y, z",8 c,1,1
