,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,12,22,35,51,70,95,123,153,571,8.8.10(3)
1,V2,3,6,12,22,35,51,73,97,122,155,577,8.8.10(3)
