,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,32,72,172,256,418,544,772,940,1234,4449
1,V2,12,38,108,176,312,422,624,776,1044,1238,4751
2,V3,6,20,54,104,228,323,504,641,888,1067,3836
