,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1274,0.0,0.2113,"x, 0, z",2 a,m
1,E2,0.9645,0.0,0.2387,"x, 0, z",2 a,m
2,E3,0.9645,0.0,0.7387,"x, 0, z",2 a,m
3,E4,0.0918,0.0,0.45,"x, 0, z",2 a,m
4,E5,0.3418,0.25,0.45,"x, y, z",4 b,1
