,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.0986,"1/2, 0, z",4 i,2
1,E2,0.1592,0.8757,0.0,"x, y, z",8 j,1
2,E3,0.1592,0.1592,0.25,"x, x, 1/4",4 e,2
3,E4,0.2835,0.0,0.3486,"x, y, z",8 j,1
