,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,20,56,105,178,269,388,498,664,822,3008
1,V2,7,20,56,102,183,272,381,508,654,844,3028
