,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1725,0.3275,0.25,"x, 1/2-x, 1/4",48 i,2,2
1,V2,3,0.095,0.405,0.25,"x, 1/2-x, 1/4",48 i,2,2
2,V3,3,0.0,0.2888,0.3663,"0, y, z",48 j,m,2
