,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,24,0.0,0.0,0.0,"0, 0, 0",4 a,m-3m,48
1,V2,8,0.0,0.0,0.5,"0, 0, 1/2",4 b,m-3m,48
2,V3,4,0.1841,0.1841,0.3159,"x, x, 1/2-x",32 f,3m,6
