,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.5,0.5,"1/2, 1/2, 1/2",2 b,-1
1,E2,0.0,0.5,0.5,"0, 1/2, 1/2",2 c,-1
2,E3,0.141,0.274,0.4377,"x, y, z",4 g,1
3,E4,0.0,0.1128,0.25,"0, y, 1/4",2 e,2
4,E5,0.0,0.0,0.5,"0, 0, 1/2",2 a,-1
