,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0,0.2743,"0, 0, z",4 e,4mm
1,E2,0.25,0.25,0.1372,"x, x, z",16 m,m
2,E3,0.0,0.0,0.5,"0, 0, 1/2",2 b,4/mmm
