,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,8,16,28,43,54,81,116,132,152,636,3.3.3.3.10.10.12(2).12(2).12(2).12(2)
1,V2,4,7,15,23,38,56,79,109,129,158,619,3.8.3.8(2).4.10
