,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.0,0.0,"0, 0, 0",1 a,-6m2,12
1,V2,3,0.2,0.4,0.0,"x, 2x, 0",3 j,mm2,4
2,V3,6,0.3333,0.6667,0.5,"1/3, 2/3, 1/2",1 d,-6m2,12
