,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.3121,0.3547,0.0,"x, y, 0",8 l,m,2
1,V2,3,0.8982,0.0,0.25,"x, 0, 1/4",8 g,2,2
