,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.0,0.0,0.25,"0, 0, 1/4",2 b,-6,6
1,V2,6,0.3333,0.6667,0.25,"1/3, 2/3, 1/4",2 c,-6,6
2,V3,4,0.0,0.3333,0.0,"0, y, 0",6 g,2,2
