,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,4,8,20,37,52,61,76,110,152,524,3.12(2).12(2)
1,V2,3,5,12,21,34,51,62,86,116,155,546,3.8.12(2)
2,V3,4,9,15,22,33,51,78,111,140,159,623,4.12(2).4.12(2).6.8
