,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.2937,0.2062,"0, y, z",48 j,m,2
1,V2,4,0.0,0.0,0.4398,"0, 0, z",12 e,4mm,8
2,V3,12,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 c,-3m,12
