,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,5,8,10,18,25,30,40,48,69,258,3.16(2).3.24(8).3.24(8)
1,V2,3,4,8,10,14,19,29,43,49,71,251,3.8.16
2,V3,3,5,7,12,13,21,33,38,51,65,249,3.16.16
3,V4,3,5,7,10,14,20,28,39,58,78,263,4.8.16
