,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.1759,0.0659,"0, y, z",24 g,m,2
1,V2,4,0.1093,0.2908,0.1748,"x, y, z",48 h,1,1
2,V3,4,0.1793,0.1793,0.1793,"x, x, x",16 f,3,3
3,V4,4,0.1023,0.0,0.3025,"x, 0, z",24 g,m,2
4,V5,4,0.3855,0.0,0.0,"x, 0, 0",12 d,mm2,4
5,V6,4,0.1004,0.1812,0.3724,"x, y, z",48 h,1,1
6,V7,4,0.1033,0.1033,0.1033,"x, x, x",16 f,3,3
7,V8,4,0.1224,0.4341,0.0,"x, y, 0",24 g,m,2
8,V9,4,0.0659,0.2849,0.299,"x, y, z",48 h,1,1
