,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.3639,0.0892,"0, y, z",8 o,m,2
1,V2,4,0.0,0.1361,0.1869,"0, y, z",8 o,m,2
