,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,4,15,41,86,153,224,314,416,526,664,2444
1,V2,8,26,58,108,166,242,330,428,550,666,2583
