,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,6,12,30,48,66,100,158,184,186,795,4.4.4.4.4.4
1,V2,4,10,20,38,60,86,120,166,200,230,935,4.4.8.8.8.8
2,V3,4,9,18,33,57,84,115,152,196,240,909,4.6.4.6.4.6
