,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1622,0.3045,0.3084,"x, y, z",18 f,1,1
1,V2,3,0.2249,0.3678,0.028,"x, y, z",18 f,1,1
2,V3,3,0.083,0.3052,0.2399,"x, y, z",18 f,1,1
3,V4,4,0.4237,0.0284,0.0168,"x, y, z",18 f,1,1
4,V5,6,0.3041,0.3655,0.0368,"x, y, z",18 f,1,1
5,V6,7,0.0025,0.3052,0.2292,"x, y, z",18 f,1,1
