,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.2083,0.2083,0.2083,"x, x, x",16 c,3,3
1,V2,4,0.375,0.0,0.25,"3/8, 0, 1/4",12 a,-4,4
