,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.5975,0.195,0.21,"x, 2x, z",12 k,m,2
1,V2,4,0.2074,0.0,0.04,"x, y, z",24 l,1,1
2,V3,3,0.554,0.108,0.1356,"x, 2x, z",12 k,m,2
3,V4,3,0.4138,0.0349,0.0708,"x, y, z",24 l,1,1
