,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 f,2/m,4
1,V2,4,0.0,0.25,0.0,"0, y, 0",8 i,mm2,4
