,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0897,0.1801,0.4968,"x, y, z",96 h,1,1
1,V2,3,0.0625,0.5038,0.2432,"x, y, z",96 h,1,1
2,V3,3,0.0916,0.0916,0.4084,"x, x, 1/2-x",32 e,3,3
