,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1826,0.5,0.75,"x, 1/2, z",96 j,m
1,E2,0.2163,0.5477,0.7837,"x, y, 1-x",96 k,m
2,E3,0.2163,0.5477,0.7163,"x, y, 1/2+x",96 k,m
3,E4,0.1488,0.5477,0.7163,"x, y, z",192 l,1
4,E5,0.1826,0.5,0.6151,"x, 1/2, z",96 j,m
5,E6,0.1826,0.5814,0.5814,"x, y, y",96 k,m
6,E7,0.1488,0.5477,0.6488,"x, y, 1/2+x",96 k,m
