,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1079,0.8921,0.0,"x, 1-x, z",18 h,m
1,E2,0.2158,0.0,0.5,"x, 0, 1/2",18 g,2
2,E3,0.3333,0.0588,0.1667,"1/3, y, 1/6",18 g,2
