,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,10,22,41,68,97,130,172,216,267,1028,4.4.6.6.8(4).8(4)
1,V2,4,10,22,41,68,97,130,172,216,267,1028,4.4.6.6.8(4).8(4)
