,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.15,0.0,0.5,"x, 0, 1/2",12 g,mm2,4
1,V2,6,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 e,32,6
