,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2627,0.9723,0.25,"x, y, z",18 f,1
1,E2,0.1818,0.9469,0.5,"x, y, z",18 f,1
2,E3,0.3333,0.1667,0.6667,"1/3, 1/6, 2/3",9 e,-1
3,E4,0.3333,0.1667,0.1667,"1/3, 1/6, 1/6",9 d,-1
