,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,13,27,48,75,107,143,189,248,309,1165,3.4.4.4.4.4.8.8.*.*
1,V2,5,13,26,46,73,105,143,190,242,296,1140,3.4.4.4.4.4.8.8.8.*
2,V3,5,13,26,45,72,106,143,189,244,297,1141,3.4.4.4.4.4.8.8.8(2).*
3,V4,5,13,26,45,74,114,153,190,241,307,1169,3.4.4.4.4.4.8(2).8(2).*.*
