,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.7024,0.2976,0.1873,"x, 1-x, z",12 k,m
1,E2,0.5953,0.1905,0.25,"x, 2x, 1/4",6 h,mm2
2,E3,0.5593,0.1186,0.1364,"x, 2x, z",12 k,m
3,E4,0.4284,0.9638,0.0511,"x, y, z",24 l,1
4,E5,0.595,0.083,0.0343,"x, y, z",24 l,1
5,E6,0.1191,0.5596,0.0168,"2y, y, z",12 k,m
6,E7,0.2262,0.4525,0.0168,"x, 2x, z",12 k,m
7,E8,0.0,0.3929,0.0,"0, y, 0",12 i,2
