,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.6667,0.3333,0.0585,"2/3, 1/2, z",4 f,3m
1,E2,0.7942,0.3971,0.1542,"2y, y, z",12 k,m
2,E3,0.3724,0.7448,0.0718,"x, 2x, z",12 k,m
3,E4,0.5391,0.0782,0.25,"x, 2x, 1/4",6 h,mm2
4,E5,0.4753,0.9506,0.1543,"x, 2x, z",12 k,m
5,E6,0.2943,0.7057,0.1304,"x, 1-x, z",12 k,m
