,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0383,0.2771,0.4235,"x, y, z",96 l,1,1
1,V2,4,0.0,0.3312,0.4617,"0, y, z",48 j,m,2
2,V3,4,0.0,0.3312,0.3852,"0, y, z",48 j,m,2
