,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0768,0.1634,0.3882,"x, y, z",96 h,1,1
1,V2,4,0.0854,0.3721,0.2513,"x, y, z",96 h,1,1
2,V3,4,0.0283,0.2929,0.284,"x, y, z",96 h,1,1
