,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,26,56,98,152,218,296,386,488,602,2331
1,V2,4,14,44,90,144,210,288,378,480,594,2247
2,V3,6,21,50,93,148,214,292,382,484,598,2289
