,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0,0.1668,"0, 0, z",8 c,2
1,E2,0.091,0.159,0.2918,"x, y, z",16 e,1
2,E3,0.2168,0.25,0.125,"x, 1/4, 1/8",8 d,2
3,E4,0.3758,0.159,0.25,"x, y, z",16 e,1
4,E5,0.25,0.0348,0.375,"1/4, y, 3/8",8 d,2
