,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.25,0.0,0.25,"1/4, 0, 1/4",8 d,2/m,4
1,V2,14,0.0,0.0,0.5,"0, 0, 1/2",4 b,mmm,8
