,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0,0.0,"0, 0, 0",4 a,mmm
1,E2,0.0,0.5,0.134,"0, 1/2, z",8 i,mm2
2,E3,0.25,0.25,0.134,"1/4, 1/4, z",16 j,2
3,E4,0.0,0.25,0.25,"0, 1/4, 1/4",8 c,2/m
