,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.25,0.1868,0.3132,"1/4, y, 1/2-y",24 j,2,2
1,V2,3,0.25,0.0774,0.4226,"1/4, y, 1/2-y",24 j,2,2
