,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1345,0.1184,0.6351,"x, y, z",16 e,1
1,E2,0.1265,0.9919,0.0,"x, y, z",16 e,1
2,E3,0.1345,0.25,0.125,"x, 1/4, 1/8",8 d,2
3,E4,0.25,0.1184,0.375,"1/4, y, 3/8",8 d,2
