,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0885,0.7077,0.125,"x, y, z",32 g,1
1,E2,0.0885,0.8385,0.875,"x, 3/4+x, 5/8",16 f,2
2,E3,0.25,0.7962,0.0,"1/4, y, 0",16 e,2
