,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.0,0.0,0.5,"0, 0, 1/2",4 c,-3m,12
1,V2,4,0.1201,0.1201,0.1201,"x, x, x",8 e,3m,6
