,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5388,0.4612,0.0322,"x, 1-x, z",12 k,m
1,E2,0.4708,0.3932,0.25,"x, y, 1/4",12 k,m
2,E3,0.432,0.432,0.0,"x, x, 0",12 i,2
3,E4,0.5007,0.3633,0.8911,"x, y, z",24 l,1
4,E5,0.4014,0.5986,0.25,"x, 1-x, 1/4",6 h,mm2
5,E6,0.2653,0.5306,0.25,"x, 2x, 1/4",6 h,mm2
